ID_AS;Chr_AS;Pos_init_AS;Pos_end_AS;Strand_AS;Name_As;Name_Sense;Chr_Sense;Pos_init_Sense;Pos_end_Sense;Strand_Sense;Id_Sense
ENSG00000259883;15;41921417;41929286;1;EHD4-AS1;EHD4;15;41895933;41972557;-1;ENSG00000103966
ENSG00000246740;15;41972763;41999094;1;PLA2G4E-AS1;PLA2G4E;15;41981394;42051190;-1;ENSG00000188089
ENSG00000246422;5;141558311;141565263;1;DIAPH1-AS1;DIAPH1;5;141515016;141619055;-1;ENSG00000131504
ENSG00000236081;7;1738630;1742291;-1;ELFN1-AS1;ELFN1;7;1665745;1747946;1;ENSG00000225968
ENSG00000237017;19;54119511;54125343;-1;PRPF31-AS1;PRPF31;19;54115410;54131719;1;ENSG00000105618
ENSG00000221990;5;441498;443160;-1;EXOC3-AS1;EXOC3;5;443175;471937;1;ENSG00000180104
ENSG00000229334;3;194632923;194645401;1;TMEM44-AS2;TMEM44;3;194587673;194633689;-1;ENSG00000145014
ENSG00000259498;15;63046034;63049387;-1;TPM1-AS;TPM1;15;63042632;63071915;1;ENSG00000140416
ENSG00000244586;3;55487699;55488308;1;WNT5A-AS1;WNT5A;3;55465715;55490539;-1;ENSG00000114251
ENSG00000271335;10;35314552;35336401;-1;CCNY-AS1;CCNY;10;35247025;35572669;1;ENSG00000108100
ENSG00000223358;3;185162871;185191955;1;EHHADH-AS1;EHHADH;3;185190624;185281990;-1;ENSG00000113790
ENSG00000231840;7;143255264;143287997;-1;TMEM139-AS1;TMEM139;7;143279957;143288048;1;ENSG00000178826
ENSG00000263400;17;10729777;10815164;1;TMEM220-AS1;TMEM220;17;10699015;10730023;-1;ENSG00000187824
ENSG00000235710;1;231184098;231187627;-1;TRIM67-AS1;TRIM67;1;231162058;231221565;1;ENSG00000119283
ENSG00000272619;7;143363899;143364229;1;FAM131B-AS1;FAM131B;7;143353400;143362770;-1;ENSG00000159784
ENSG00000250900;5;181195496;181203103;1;TRIM7-AS1;TRIM7;5;181193924;181205293;-1;ENSG00000146054
ENSG00000226659;10;80529592;80536026;-1;TSPAN14-AS1;TSPAN14;10;80454166;80533124;1;ENSG00000108219
ENSG00000226051;10;75243568;75373500;1;ZNF503-AS1;ZNF503;10;75397830;75401764;-1;ENSG00000165655
ENSG00000237243;7;137953348;137957966;1;CREB3L2-AS1;CREB3L2;7;137874979;138002086;-1;ENSG00000182158
ENSG00000225936;10;117238762;117241998;-1;SLC18A2-AS1;SLC18A2;10;117241093;117279430;1;ENSG00000165646
ENSG00000224812;10;44793119;44959724;-1;TMEM72-AS1;TMEM72;10;44911316;44937010;1;ENSG00000187783
ENSG00000237512;10;71217220;71218294;-1;UNC5B-AS1;UNC5B;10;71212570;71302864;1;ENSG00000107731
ENSG00000221817;10;73495525;73520070;1;PPP3CB-AS1;PPP3CB;10;73436433;73496024;-1;ENSG00000107758
ENSG00000233355;1;239703381;239770130;-1;CHRM3-AS2;CHRM3;1;239386565;239915452;1;ENSG00000133019
ENSG00000229124;10;17214239;17230018;-1;VIM-AS1;VIM;10;17228241;17237593;1;ENSG00000026025
ENSG00000234601;1;239898016;239899872;-1;CHRM3-AS1;CHRM3;1;239386565;239915452;1;ENSG00000133019
ENSG00000227274;17;12671862;12706135;-1;MYOCD-AS1;MYOCD;17;12665890;12768949;1;ENSG00000141052
ENSG00000265489;17;12760140;12790242;-1;ARHGAP44-AS1;ARHGAP44;17;12789498;12991643;1;ENSG00000006740
ENSG00000265489;17;12760140;12790242;-1;ARHGAP44-AS1;MYOCD;17;12665890;12768949;1;ENSG00000141052
ENSG00000224596;10;78943328;79067895;-1;ZMIZ1-AS1;ZMIZ1;10;79068966;79316519;1;ENSG00000108175
ENSG00000203497;10;110869741;110872253;-1;PDCD4-AS1;PDCD4;10;110871795;110900006;1;ENSG00000150593
ENSG00000223482;10;87189773;87342612;-1;NUTM2A-AS1;NUTM2A;10;87225448;87236908;1;ENSG00000184923
ENSG00000236208;10;49296112;49299018;-1;C10orf71-AS1;C10orf71;10;49299170;49327492;1;ENSG00000177354
ENSG00000205696;10;1526637;1556988;1;ADARB2-AS1;ADARB2;10;1177313;1737525;-1;ENSG00000185736
ENSG00000226688;10;95732976;96090250;-1;ENTPD1-AS1;ENTPD1;10;95711779;95877266;1;ENSG00000138185
ENSG00000237943;10;6580419;6616921;1;PRKCQ-AS1;PRKCQ;10;6427143;6580301;-1;ENSG00000065675
ENSG00000237036;10;31206278;31320447;-1;ZEB1-AS1;ZEB1;10;31318495;31529814;1;ENSG00000148516
ENSG00000229327;10;32347397;32374488;1;EPC1-AS1;EPC1;10;32267751;32378798;-1;ENSG00000120616
ENSG00000273002;1;155978799;155982986;1;ARHGEF2-AS2;ARHGEF2;1;155946851;156007070;-1;ENSG00000116584
ENSG00000224276;1;155991390;156001787;1;ARHGEF2-AS1;ARHGEF2;1;155946851;156007070;-1;ENSG00000116584
ENSG00000228323;19;53854581;53869107;-1;MYADM-AS1;MYADM;19;53864763;53876435;1;ENSG00000179820
ENSG00000231079;2;148866470;148888823;-1;KIF5C-AS1;KIF5C;2;148875227;149026759;1;ENSG00000168280
ENSG00000225506;1;47096653;47179271;-1;CYP4A22-AS1;CYP4A22;1;47137435;47149727;1;ENSG00000162365
ENSG00000237424;1;47432133;47434641;-1;FOXD2-AS1;FOXD2;1;47438044;47440691;1;ENSG00000186564
ENSG00000226869;7;104738597;104804107;-1;LHFPL3-AS1;LHFPL3;7;104328603;104908561;1;ENSG00000187416
ENSG00000225329;7;104894628;104926645;-1;LHFPL3-AS2;LHFPL3;7;104328603;104908561;1;ENSG00000187416
ENSG00000226925;2;102172621;102182108;-1;IL1R1-AS1;IL1R1;2;102064544;102179874;1;ENSG00000115594
ENSG00000230185;9;112399512;112487204;-1;HSDL2-AS1;HSDL2;9;112380080;112472405;1;ENSG00000119471
ENSG00000254003;7;88216660;88219226;1;SRI-AS1;SRI;7;88205115;88226993;-1;ENSG00000075142
ENSG00000254473;9;83707594;83713496;1;UBQLN1-AS1;UBQLN1;9;83659968;83707958;-1;ENSG00000135018
ENSG00000203993;9;137615326;137618906;-1;ARRDC1-AS1;ARRDC1;9;137605685;137615360;1;ENSG00000197070
ENSG00000236404;9;2421597;2622457;-1;VLDLR-AS1;VLDLR;9;2621182;2660056;1;ENSG00000147852
ENSG00000224220;2;25421117;25427643;1;DTNB-AS1;DTNB;2;25377198;25673647;-1;ENSG00000138101
ENSG00000219665;19;11987617;12046275;1;ZNF433-AS1;ZNF433;19;12014715;12035741;-1;ENSG00000197647
ENSG00000219665;19;11987617;12046275;1;ZNF433-AS1;ZNF878;19;12043805;12052961;-1;ENSG00000257446
ENSG00000265458;17;82454140;82458521;-1;NARF-AS2;NARF;17;82458180;82490537;1;ENSG00000141562
ENSG00000266445;17;82476597;82477924;-1;NARF-AS1;NARF;17;82458180;82490537;1;ENSG00000141562
ENSG00000225361;9;135462727;135480777;-1;PPP1R26-AS1;PPP1R26;9;135479079;135488893;1;ENSG00000196422
ENSG00000268095;19;51888025;51900463;1;ZNF649-AS1;ZNF649;19;51889235;51905040;-1;ENSG00000198093
ENSG00000244198;7;144194858;144280547;1;ARHGEF35-AS1;ARHGEF35;7;144186083;144195879;-1;ENSG00000213214
ENSG00000244479;7;144300395;144356181;-1;OR2A1-AS1;OR2A1;7;144312419;144322737;1;ENSG00000221970
ENSG00000224903;7;156654185;156659582;-1;RNF32-AS1;RNF32;7;156640281;156677130;1;ENSG00000105982
ENSG00000235120;3;49640483;49641769;-1;BSN-AS1;BSN;3;49554477;49671549;1;ENSG00000164061
ENSG00000235029;7;157006307;157007132;1;MNX1-AS2;MNX1;7;156994051;157010663;-1;ENSG00000130675
ENSG00000243479;7;157010805;157016426;1;MNX1-AS1;MNX1;7;156994051;157010663;-1;ENSG00000130675
ENSG00000235397;17;19296596;19306261;-1;EPN2-AS1;EPN2;17;19215615;19336715;1;ENSG00000072134
ENSG00000260979;16;8962706;8966990;1;USP7-AS1;USP7;16;8892097;8975328;-1;ENSG00000187555
ENSG00000230082;3;9947404;9954787;1;PRRT3-AS1;PRRT3;3;9945542;9952408;-1;ENSG00000163704
ENSG00000260886;16;71564952;71578187;1;TAT-AS1;TAT;16;71565660;71577092;-1;ENSG00000198650
ENSG00000251224;3;32730635;32737454;-1;CNOT10-AS1;CNOT10;3;32685145;32773875;1;ENSG00000182973
ENSG00000253187;7;27168619;27171915;1;HOXA10-AS;HOXA10;7;27170605;27180261;-1;ENSG00000253293
ENSG00000240990;7;27184507;27189298;1;HOXA11-AS;HOXA11;7;27181157;27185232;-1;ENSG00000005073
ENSG00000253405;7;27241429;27247229;-1;EVX1-AS;EVX1;7;27242700;27250493;1;ENSG00000106038
ENSG00000260969;16;78234652;78241989;-1;WWOX-AS1;WWOX;16;78099400;79212667;1;ENSG00000186153
ENSG00000241457;3;146589602;146590325;1;PLSCR5-AS1;PLSCR5;3;146576555;146605346;-1;ENSG00000231213
ENSG00000232729;7;74688864;74729001;-1;GTF2I-AS1;GTF2I;7;74650231;74760692;1;ENSG00000263001
ENSG00000246323;5;138032774;138037266;1;FAM13B-AS1;FAM13B;5;137937960;138051961;-1;ENSG00000031003
ENSG00000235910;11;116836117;116856018;1;APOA1-AS;APOA1;11;116835751;116837622;-1;ENSG00000118137
ENSG00000256633;11;72584572;72587979;1;PDE2A-AS2;PDE2A;11;72576141;72674591;-1;ENSG00000186642
ENSG00000245864;5;88676033;88779088;1;MEF2C-AS2;MEF2C;5;88717117;88904257;-1;ENSG00000081189
ENSG00000229525;2;219388496;219403633;1;DNPEP-AS1;DNPEP;2;219372043;219400022;-1;ENSG00000123992
ENSG00000242797;3;52288580;52299067;-1;GLYCTK-AS1;GLYCTK;3;52287089;52295257;1;ENSG00000168237
ENSG00000227432;2;219482073;219516877;-1;ASIC4-AS1;ASIC4;2;219514170;219538772;1;ENSG00000072182
ENSG00000231185;5;142325293;142672001;1;SPRY4-AS1;SPRY4;5;142310427;142326455;-1;ENSG00000187678
ENSG00000239377;7;150379854;150383885;-1;ZNF775-AS1;ZNF775;7;150368790;150398630;1;ENSG00000196456
ENSG00000241648;3;85799987;85828050;-1;CADM2-AS2;CADM2;3;84958989;86074429;1;ENSG00000175161
ENSG00000281357;5;91380349;91612566;1;ARRDC3-AS1;ARRDC3;5;91368631;91383317;-1;ENSG00000113369
ENSG00000239519;3;85992183;86028007;-1;CADM2-AS1;CADM2;3;84958989;86074429;1;ENSG00000175161
ENSG00000248309;5;88883328;89466398;1;MEF2C-AS1;MEF2C;5;88717117;88904257;-1;ENSG00000081189
ENSG00000249116;5;1883315;1884758;1;IRX4-AS1;IRX4;5;1877413;1887236;-1;ENSG00000113430
ENSG00000280780;5;147559994;147694827;1;JAKMIP2-AS1;JAKMIP2;5;147585438;147782775;-1;ENSG00000176049
ENSG00000248275;5;181261169;181272307;1;TRIM52-AS1;TRIM52;5;181254077;181261150;-1;ENSG00000183718
ENSG00000229666;5;67001383;67004080;-1;MAST4-AS1;MAST4;5;66596380;67169593;1;ENSG00000069020
ENSG00000251279;5;61162070;61232040;1;SMIM15-AS1;SMIM15;5;61157704;61162468;-1;ENSG00000188725
ENSG00000224032;5;112160526;112164818;1;EPB41L4A-AS1;EPB41L4A;5;112142441;112419313;-1;ENSG00000129595
ENSG00000247572;5;81201341;81301565;-1;CKMT2-AS1;CKMT2;5;81233320;81266398;1;ENSG00000131730
ENSG00000228624;6;113969701;114471705;1;HDAC2-AS2;HDAC2;6;113933028;114011308;-1;ENSG00000196591
ENSG00000228624;6;113969701;114471705;1;HDAC2-AS2;HS3ST5;6;114055596;114343023;-1;ENSG00000249853
ENSG00000250981;5;16129126;16141737;1;MARCHF11-AS1;MARCHF11;5;16067139;16180762;-1;ENSG00000183654
ENSG00000203808;6;105136308;105199559;1;BVES-AS1;BVES;6;105096822;105137157;-1;ENSG00000112276
ENSG00000233452;6;146824539;147204614;-1;STXBP5-AS1;STXBP5;6;147204417;147390476;1;ENSG00000164506
ENSG00000246334;5;177438503;177447982;-1;PRR7-AS1;PRR7;5;177446445;177456286;1;ENSG00000131188
ENSG00000267905;19;51340695;51344117;1;VSIG10L-AS1;VSIG10L;19;51331536;51342139;-1;ENSG00000186806
ENSG00000251018;5;163483065;163494058;-1;HMMR-AS1;HMMR;5;163460203;163491941;1;ENSG00000072571
ENSG00000245556;5;78342338;78360507;-1;SCAMP1-AS1;SCAMP1;5;78360611;78480739;1;ENSG00000085365
ENSG00000236548;6;124644434;124963165;-1;RNF217-AS1;RNF217;6;124962437;125092633;1;ENSG00000146373
ENSG00000229931;6;16761138;16763947;1;ATXN1-AS1;ATXN1;6;16299112;16761491;-1;ENSG00000124788
ENSG00000234753;6;41452889;41548621;-1;FOXP4-AS1;FOXP4;6;41546381;41602384;1;ENSG00000137166
ENSG00000255441;19;51415724;51417425;1;SIGLEC10-AS1;SIGLEC10;19;51410020;51417803;-1;ENSG00000142512
ENSG00000245067;4;57109762;57207459;1;IGFBP7-AS1;IGFBP7;4;57030773;57110385;-1;ENSG00000163453
ENSG00000249673;4;2934882;2961738;1;NOP14-AS1;NOP14;4;2937933;2963406;-1;ENSG00000087269
ENSG00000271913;6;158988178;159088114;1;TAGAP-AS1;TAGAP;6;159034468;159045152;-1;ENSG00000164691
ENSG00000224614;3;195908076;195913986;1;TNK2-AS1;TNK2;3;195863364;195911945;-1;ENSG00000061938
ENSG00000281692;6;163306907;163324530;-1;PACRG-AS1;PACRG;6;162727132;163315500;1;ENSG00000112530
ENSG00000231160;4;38602438;38664926;-1;KLF3-AS1;KLF3;4;38664197;38701517;1;ENSG00000109787
ENSG00000272288;6;34696317;34697478;1;ILRUN-AS1;ILRUN;6;34587288;34696859;-1;ENSG00000196821
ENSG00000225914;6;32254640;32407763;1;TSBP1-AS1;TSBP1;6;32288526;32371912;-1;ENSG00000204296
ENSG00000225914;6;32254640;32407763;1;TSBP1-AS1;BTNL2;6;32393339;32407181;-1;ENSG00000204290
ENSG00000233797;6;96199840;96521717;-1;UFL1-AS1;UFL1;6;96521595;96555276;1;ENSG00000014123
ENSG00000232021;4;108167525;108258037;1;LEF1-AS1;LEF1;4;108047545;108168956;-1;ENSG00000138795
ENSG00000272273;6;30742816;30743638;1;IER3-AS1;IER3;6;30743199;30744548;-1;ENSG00000137331
ENSG00000237125;4;173527270;173659696;1;HAND2-AS1;HAND2;4;173524969;173530229;-1;ENSG00000164107
ENSG00000231889;6;111483496;111598302;1;TRAF3IP2-AS1;TRAF3IP2;6;111555381;111606906;-1;ENSG00000056972
ENSG00000269293;6;28015122;28137313;-1;ZSCAN16-AS1;ZSCAN16;6;28107689;28130082;1;ENSG00000196812
ENSG00000270362;6;79233699;79236797;1;HMGN3-AS1;HMGN3;6;79201245;79234738;-1;ENSG00000118418
ENSG00000237742;6;125577545;125749190;-1;HEY2-AS1;HEY2;6;125747664;125761269;1;ENSG00000135547
ENSG00000223949;1;64094379;64171342;-1;ROR1-AS1;ROR1;1;63774017;64181498;1;ENSG00000185483
ENSG00000235535;6;123389421;123511509;1;TRDN-AS1;TRDN;6;123216339;123637093;-1;ENSG00000186439
ENSG00000247950;4;109347475;109433817;-1;SEC24B-AS1;SEC24B;4;109433772;109540896;1;ENSG00000138802
ENSG00000249348;4;39527720;39594707;1;UGDH-AS1;UGDH;4;39498755;39528311;-1;ENSG00000109814
ENSG00000246560;4;102827611;102844099;1;UBE2D3-AS1;UBE2D3;4;102794383;102868896;-1;ENSG00000109332
ENSG00000245293;4;107863473;107989692;-1;CYP2U1-AS1;CYP2U1;4;107931549;107953461;1;ENSG00000155016
ENSG00000245293;4;107863473;107989692;-1;CYP2U1-AS1;SGMS2;4;107824563;107915047;1;ENSG00000164023
ENSG00000273247;4;139411927;139454034;-1;RAB33B-AS1;RAB33B;4;139453232;139476609;1;ENSG00000172007
ENSG00000248890;4;144642919;144661357;-1;HHIP-AS1;HHIP;4;144646156;144745271;1;ENSG00000164161
ENSG00000196951;4;140283724;140373406;-1;SCOC-AS1;SCOC;4;140257286;140385728;1;ENSG00000153130
ENSG00000136275;7;47795291;47819847;1;PKD1L1-AS1;PKD1L1;7;47740202;47948466;-1;ENSG00000158683
ENSG00000267106;19;9621249;9674662;1;ZNF561-AS1;ZNF561;19;9604680;9621236;-1;ENSG00000171469
ENSG00000249509;4;112515385;112546881;1;NEUROG2-AS1;NEUROG2;4;112513516;112516180;-1;ENSG00000178403
ENSG00000249509;4;112515385;112546881;1;NEUROG2-AS1;ZGRF1;4;112539333;112636995;-1;ENSG00000138658
ENSG00000258334;12;49292631;49324576;-1;TROAP-AS1;TROAP;12;49323236;49331731;1;ENSG00000135451
ENSG00000258334;12;49292631;49324576;-1;TROAP-AS1;PRPH;12;49293252;49298686;1;ENSG00000135406
ENSG00000227543;17;28598790;28617377;1;SPAG5-AS1;SPAG5;17;28577565;28599025;-1;ENSG00000076382
ENSG00000223776;1;236523052;236524508;-1;LGALS8-AS1;LGALS8;1;236518000;236552981;1;ENSG00000116977
ENSG00000242686;4;652850;656213;-1;PDE6B-AS1;PDE6B;4;625573;670782;1;ENSG00000133256
ENSG00000257809;12;56150796;56158220;-1;MYL6B-AS1;MYL6B;12;56152256;56159647;1;ENSG00000196465
ENSG00000267365;17;70166961;70169402;-1;KCNJ2-AS1;KCNJ2;17;70168673;70180044;1;ENSG00000123700
ENSG00000244926;11;43909289;43920944;-1;ALKBH3-AS1;ALKBH3;11;43880811;43920274;1;ENSG00000166199
ENSG00000267128;17;76138432;76154650;1;RNF157-AS1;RNF157;17;76142465;76240493;-1;ENSG00000141576
ENSG00000225265;1;222589825;222593843;1;TAF1A-AS1;TAF1A;1;222557902;222589933;-1;ENSG00000143498
ENSG00000267493;19;1267471;1270260;-1;CIRBP-AS1;CIRBP;19;1259384;1274880;1;ENSG00000099622
ENSG00000231407;1;170460453;170532647;-1;GORAB-AS1;GORAB;1;170531819;170553834;1;ENSG00000120370
ENSG00000228035;1;115283034;115368072;1;NGF-AS1;NGF;1;115285904;115338770;-1;ENSG00000134259
ENSG00000223653;1;85276388;85448124;1;BCL10-AS1;BCL10;1;85265776;85276632;-1;ENSG00000142867
ENSG00000260439;16;921033;934495;1;LMF1-AS1;LMF1;16;853634;981318;-1;ENSG00000103227
ENSG00000225855;1;155316863;155324176;-1;RUSC1-AS1;RUSC1;1;155320894;155331114;1;ENSG00000160753
ENSG00000254960;11;126940746;126945090;1;KIRREL3-AS2;KIRREL3;11;126423358;127003460;-1;ENSG00000149571
ENSG00000218109;11;127002910;127006058;1;KIRREL3-AS3;KIRREL3;11;126423358;127003460;-1;ENSG00000149571
ENSG00000243799;3;179875376;179881609;1;PEX5L-AS1;PEX5L;3;179794958;180037053;-1;ENSG00000114757
ENSG00000244302;3;179898199;179921895;1;PEX5L-AS2;PEX5L;3;179794958;180037053;-1;ENSG00000114757
ENSG00000244161;3;58162547;58170636;-1;FLNB-AS1;FLNB;3;58008398;58172251;1;ENSG00000136068
ENSG00000248714;17;49361150;49369998;1;ZNF652-AS1;ZNF652;17;49289206;49362473;-1;ENSG00000198740
ENSG00000229782;17;4497394;4499674;-1;SPNS2-AS1;SPNS2;17;4498881;4539035;1;ENSG00000183018
ENSG00000204581;2;111098345;111116407;-1;ACOXL-AS1;ACOXL;2;110732539;111120610;1;ENSG00000153093
ENSG00000237990;3;3039033;3069242;-1;CNTN4-AS1;CNTN4;3;2098813;3057959;1;ENSG00000144619
ENSG00000229385;2;79492704;79513900;-1;CTNNA2-AS1;CTNNA2;2;79185231;80648861;1;ENSG00000066032
ENSG00000255136;11;75206048;75241173;-1;TPBGL-AS1;TPBGL;11;75240774;75243704;1;ENSG00000261594
ENSG00000266962;17;42552436;42554748;-1;HSD17B1-AS1;HSD17B1;17;42552922;42555214;1;ENSG00000108786
ENSG00000230530;3;45676369;45689200;-1;LIMD1-AS1;LIMD1;3;45555394;45686341;1;ENSG00000144791
ENSG00000268621;19;46189029;46203160;-1;IGFL2-AS1;IGFL2;19;46143106;46161298;1;ENSG00000204866
ENSG00000255435;11;118510273;118531094;-1;TTC36-AS1;TTC36;11;118527472;118531197;1;ENSG00000172425
ENSG00000255435;11;118510273;118531094;-1;TTC36-AS1;KMT2A;11;118436456;118526832;1;ENSG00000118058
ENSG00000232354;3;42506465;42533258;-1;VIPR1-AS1;VIPR1;3;42489299;42537573;1;ENSG00000114812
ENSG00000229380;7;561958;565619;1;PRKAR1B-AS2;PRKAR1B;7;549197;727650;-1;ENSG00000188191
ENSG00000237181;7;603185;608482;1;PRKAR1B-AS1;PRKAR1B;7;549197;727650;-1;ENSG00000188191
ENSG00000230970;3;42702541;42706776;1;HHATL-AS1;HHATL;3;42692663;42702824;-1;ENSG00000010282
ENSG00000173811;3;42732575;42746768;1;CCDC13-AS1;CCDC13;3;42705756;42773253;-1;ENSG00000244607
ENSG00000241388;12;120941728;120980965;-1;HNF1A-AS1;HNF1A;12;120978543;121002512;1;ENSG00000135100
ENSG00000235455;3;51873596;51875767;1;IQCF5-AS1;IQCF5;3;51873721;51875601;-1;ENSG00000214681
ENSG00000233509;3;44617128;44624797;-1;ZNF197-AS1;ZNF197;3;44584888;44648471;1;ENSG00000186448
ENSG00000229372;1;43447776;43448644;-1;SZT2-AS1;SZT2;1;43389882;43454247;1;ENSG00000198198
ENSG00000229348;1;43453927;43456995;1;HYI-AS1;HYI;1;43450989;43453989;-1;ENSG00000178922
ENSG00000225905;1;1420245;1422691;1;ANKRD65-AS1;ANKRD65;1;1418420;1421769;-1;ENSG00000235098
ENSG00000267658;17;42154600;42155972;1;RAB5C-AS1;RAB5C;17;42124978;42155044;-1;ENSG00000108774
ENSG00000224660;3;15254184;15264515;1;SH3BP5-AS1;SH3BP5;3;15254353;15341368;-1;ENSG00000131370
ENSG00000235434;1;19814367;19819502;1;RNF186-AS1;RNF186;1;19814029;19815283;-1;ENSG00000178828
ENSG00000269956;1;46538611;46570255;1;MKNK1-AS1;MKNK1;1;46557407;46616843;-1;ENSG00000079277
ENSG00000249786;3;15436171;15455940;-1;EAF1-AS1;EAF1;3;15427598;15450635;1;ENSG00000144597
ENSG00000232661;7;117560733;117564676;-1;CFTR-AS1;CFTR;7;117287120;117715971;1;ENSG00000001626
ENSG00000236333;12;72249964;72276954;-1;TRHDE-AS1;TRHDE;12;72087266;72670758;1;ENSG00000072657
ENSG00000254902;11;70187788;70188509;-1;ANO1-AS1;ANO1;11;69985907;70189530;1;ENSG00000131620
ENSG00000256025;12;2219485;2223479;-1;CACNA1C-AS4;CACNA1C;12;1970772;2697950;1;ENSG00000151067
ENSG00000231170;7;95545191;95615132;1;PDK4-AS1;PDK4;7;95583499;95596516;-1;ENSG00000004799
ENSG00000256769;12;2603350;2607440;-1;CACNA1C-AS3;CACNA1C;12;1970772;2697950;1;ENSG00000151067
ENSG00000256271;12;2668500;2672220;-1;CACNA1C-AS2;CACNA1C;12;1970772;2697950;1;ENSG00000151067
ENSG00000246627;12;2676001;2691200;-1;CACNA1C-AS1;CACNA1C;12;1970772;2697950;1;ENSG00000151067
ENSG00000231383;3;192238037;192283097;1;FGF12-AS1;FGF12;3;192139390;192767764;-1;ENSG00000114279
ENSG00000230126;3;192515022;192516573;1;FGF12-AS2;FGF12;3;192139390;192767764;-1;ENSG00000114279
ENSG00000226709;3;192516831;192521398;1;FGF12-AS3;FGF12;3;192139390;192767764;-1;ENSG00000114279
ENSG00000234193;2;222917387;222919363;-1;ACSL3-AS1;ACSL3;2;222860942;222944639;1;ENSG00000123983
ENSG00000237819;7;92836367;92917188;1;CDK6-AS1;CDK6;7;92604921;92836573;-1;ENSG00000105810
ENSG00000271133;7;20328296;20331781;-1;ITGB8-AS1;ITGB8;7;20330702;20415754;1;ENSG00000105855
ENSG00000233175;17;45238028;45241734;-1;FMNL1-AS1;FMNL1;17;45221444;45247319;1;ENSG00000184922
ENSG00000231764;7;96955141;97014088;-1;DLX6-AS1;DLX6;7;97005553;97011040;1;ENSG00000006377
ENSG00000267278;17;45247916;45269824;1;MAP3K14-AS1;MAP3K14;17;45263119;45317029;-1;ENSG00000006062
ENSG00000224897;7;124929873;125482966;1;POT1-AS1;POT1;7;124822386;124929983;-1;ENSG00000128513
ENSG00000235790;1;31644049;31660162;1;PEF1-AS1;PEF1;1;31629866;31644896;-1;ENSG00000162517
ENSG00000235790;1;31644049;31660162;1;PEF1-AS1;COL16A1;1;31652263;31704319;-1;ENSG00000084636
ENSG00000243836;7;151409161;151413354;1;WDR86-AS1;WDR86;7;151375909;151410727;-1;ENSG00000187260
ENSG00000234478;1;226148003;226155071;1;ACBD3-AS1;ACBD3;1;226144679;226186741;-1;ENSG00000182827
ENSG00000224046;7;87151419;87152420;-1;DMTF1-AS1;DMTF1;7;87152409;87196337;1;ENSG00000135164
ENSG00000224122;7;39404590;39406579;-1;POU6F2-AS1;POU6F2;7;38977909;39493095;1;ENSG00000106536
ENSG00000229153;7;143407784;143523449;1;EPHA1-AS1;EPHA1;7;143390289;143408856;-1;ENSG00000146904
ENSG00000239911;7;151877042;151879229;1;PRKAG2-AS1;PRKAG2;7;151556124;151877125;-1;ENSG00000106617
ENSG00000230316;7;122303658;122310119;1;FEZF1-AS1;FEZF1;7;122301303;122310691;-1;ENSG00000128610
ENSG00000264954;17;63995418;63999899;-1;PRR29-AS1;PRR29;17;63998351;64004305;1;ENSG00000224383
ENSG00000241764;7;107739999;107744581;-1;CBLL1-AS1;CBLL1;7;107743949;107761667;1;ENSG00000105879
ENSG00000236305;7;100837314;100852637;-1;SLC12A9-AS1;SLC12A9;7;100826820;100867010;1;ENSG00000146828
ENSG00000233384;1;224608130;224616220;-1;CNIH3-AS2;CNIH3;1;224434660;224740554;1;ENSG00000143786
ENSG00000227053;7;101014319;101017665;-1;MUC12-AS1;MUC12;7;100969565;101018939;1;ENSG00000205277
ENSG00000239569;7;105013281;105014321;-1;KMT2E-AS1;KMT2E;7;104940943;105115019;1;ENSG00000005483
ENSG00000228060;1;39565052;39573860;1;PABPC4-AS1;PABPC4;1;39560709;39576790;-1;ENSG00000090621
ENSG00000234456;7;79452877;79471208;1;MAGI2-AS3;MAGI2;7;78017055;79453667;-1;ENSG00000187391
ENSG00000237781;1;150548562;150557724;-1;ADAMTSL4-AS2;ADAMTSL4;1;150549369;150560937;1;ENSG00000143382
ENSG00000233705;7;107650260;107662204;-1;SLC26A4-AS1;SLC26A4;7;107660828;107717809;1;ENSG00000091137
ENSG00000203804;1;150560202;150562115;-1;ADAMTSL4-AS1;ADAMTSL4;1;150549369;150560937;1;ENSG00000143382
ENSG00000230487;7;1570073;1589626;1;PSMG3-AS1;PSMG3;7;1567332;1571005;-1;ENSG00000157778
ENSG00000268061;19;47484282;47501597;1;NAPA-AS1;NAPA;19;47487637;47515091;-1;ENSG00000105402
ENSG00000162913;1;228203503;228213664;-1;OBSCN-AS1;OBSCN;1;228208044;228378876;1;ENSG00000154358
ENSG00000260944;16;86565145;86567845;-1;FOXC2-AS1;FOXC2;16;86566829;86569728;1;ENSG00000176692
ENSG00000261644;16;50727417;50742815;-1;CYLD-AS1;CYLD;16;50742050;50801935;1;ENSG00000083799
ENSG00000261713;16;1064087;1078731;-1;SSTR5-AS1;SSTR5;16;1072747;1081454;1;ENSG00000162009
ENSG00000235831;3;4896809;4980414;-1;BHLHE40-AS1;BHLHE40;3;4979437;4985323;1;ENSG00000134107
ENSG00000263072;16;3100696;3143734;-1;ZNF213-AS1;ZNF213;16;3129777;3142804;1;ENSG00000085644
ENSG00000260442;16;28878957;28879938;-1;ATP2A1-AS1;ATP2A1;16;28878405;28904466;1;ENSG00000196296
ENSG00000261971;16;3037400;3059370;-1;MMP25-AS1;MMP25;16;3046062;3060726;1;ENSG00000008516
